filename,native_language,native_language_encoded,age,total_score,question_number,exam_score,answer,mistakes_tag,AG,AGA,AGD,AGN,AGQ,AGV,AS,CD,CE,CL,CN,CQ,DA,DD,DI,DJ,DN,DQ,DT,DV,DY,FA,FD,FJ,FN,FQ,FV,FY,IA,ID,IJ,IN,IQ,IV,IY,L,M,MA,MC,MD,MJ,MN,MP,MQ,MT,MV,MY,R,RA,RC,RD,RJ,RN,RP,RQ,RT,RV,RY,S,SA,SX,TV,U,UA,UC,UD,UJ,UN,UP,UQ,UT,UV,UY,W,X,unknown
0100_2001_6/doc3005.xml,French,1,16-20,26.00,1,3.2,"Dear Maria Smith,
First of all, the group has been booked into the Palace Hotel. It is a big hotel because there will be a lot of people. It has a swimming-pool and a nice bar.
The hotel is ten minutes far from the conference and there will be a bus available to go directly over there.
At the end of the conference, there will be a dinner in a luxurious restaurant so people must have nice clothes; jean's is not allowed. Next to the restaurant, there is a disco for people who like dancing.
We can do a lot of things in my area. We have the possibility to visit the old town, it's very nice and there is a lot of shops. We can visit the old castle or the painting museum too.","['UP', 'RY', 'MN', 'UP', 'MP', 'UP', 'AGV', 'RN', 'RP', 'AGV']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0100_2001_6/doc3005.xml,French,1,16-20,26.00,3,3.2,"I find television the most important invention. I think it's good for old people because some of them cannot go to the cinema anymore. In one hand it 's because they have not enough money to pay it and in the other hand it's because they can't move very well for example if they are disabled. With television, old people are less alone because most of old woman have not her husband anymore.
Television is a good way to be informed with the news. I prefer being informed by television than by newspapers, it's more relaxing.
I think television is a good invention for children when they have free time and they are watching television, we don't have to look after them if we have something important to do.","['SA', 'ID', 'RA', 'RP', 'MT', 'ID', 'MP', 'UT', 'FN', 'FV', 'RD', 'FN', 'SA', 'RT', 'RP', 'MP', 'MT', 'MP', 'UC']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0100_2001_6/doc3006.xml,Spanish,5,21-25,22.00,1,2.3T,"Dear Mrs Smith,
I'm very glad to be able to help you out with such sutiation.
First of all, the group has been booked into 'THE PALACE HOTEL'. You won't have any problem to find the college because it's in front of the Hotel, and the conference will be there.
As you know, the conference will start at 11:00 and it will finish at 13:00, but we will have lunch altogether at 13:30 in the college's hall until 14:30.
You'll have to wear a white shirt and blue trousers, if you want you will be able to wear a blue jacket.
When we had finished you'll be able to enjoy yourself in our cinema or television room, but if you prefer other things, we've got a swimming pool and a library, it will your own choice.
I hope useful for you.
Yours sincerely,","['MD', 'S', 'FV', 'RT', 'RP', 'RP', 'TV', 'RP', 'MV', 'R']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100_2001_6/doc3006.xml,Spanish,5,21-25,22.00,2,3.2,"Dear Group leader,
In order of your request, I'm going to give you some information about which is the best place to visit in this town, Fuengirola.
Fuengirola has a wonderful and beautiful castle which is right on the sea front. It is placed on the top of a little hill which is part of the beach.
You can't lose the chance to see this castle because it is an excellent view and always there are a lot of people there and there are little shops where you can buy souvenirs.
At the same time you are enjoying the castle you can take a breake to go to the beach and you can look at the castle from the sea, it is also amazing. Also, there is a museum of history inside. As you see, you have to visit the castle, you won't feel regret about that.
Your sincerley,","['DT', 'RP', 'DJ', 'RV', 'RV', 'RA', 'W', 'S', 'RP', 'RA', 'TV', 'RP', 'DA', 'S']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0100_2001_6/doc3025.xml,Spanish,5,<16,38.00,1,5.2,"Dear Mrs Maria Smith,
I have received your letter and I am glad I can help you.
You have been booked to stay in the Palace Hotel which is a very pleasant hotel not far away from here. The best way to get here is; once you have gone out of the hotel, turn right, then follow the signs to the hospital, because it is just by our college. When you are in the college ask for me.
The conference will take one hour, and, at 8 o'clock the party will start, it is a formal party and you should wear formal stuff. The dress code is: no jeans. We will prove you with food and drinks.
For your free hours I have quite a few ideas. There are lots of things to do here. We have a museum which is just at two minutes from your hotel. You can also go to a nearby park and eat something in the café. If you go to the main street you will find a street full of shops and I am sure the students would like that.
I hope this information will be helpful. If you have any other questions, please, do contact me.
Looking forward to seeing you soon.
Your sincerely,","['UN', 'MP', 'M', 'RP', 'TV', 'RT', 'MP', 'RV', 'RP', 'RN', 'UP', 'RV', 'RN', 'L', 'UT', 'M', 'DA']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0100_2001_6/doc3025.xml,Spanish,5,<16,38.00,3,5.2,"THE MOBILE PHONE
The mobile phone has completely changed our lives, it is an instrument which I cannot imagine myself living without.
Apart from being in-fashion it is also a very helpful machine. Do you remember that day when you got stuck in the middle of the road with your car which wouldn't work? What would you have done in that moment without a mobile phone? You were at home in less than ten minutes just because you had a mobile phone with you, amazing, isn't it?
Nowadays, everyone has a mobile phone. I am fifteen years old and everybody in my year has got a mobile phone. Five years ago you wouldn't have even thought about it. It has been a plus for me. For example, now my parents allow me to go to more places just because I have my mobile with me, and, sending text messages is an addiction which every teenager is obsessed with.
All over, the invention of this little device is a big plus for everyone.","['UP', 'MP', 'RT', 'ID']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0100_2001_6/doc3041.xml,French,1,21-25,39.00,1,5.3,"Dear Mrs Smith,
I am writing in reply to your letter, which I received yesterday. Below is a piece of information you will need for the next international student conference at Bournemouth College and some recommendations, which might be useful for the students.
First of all, the hotel booked for the group is the Palace Hotel, which is very impressive in terms of comfort and facilities. This is a very central hotel located not far away from the conference hall. You will be able to get there either by bus (no 150) or on foot.
Next you are welcome to attend the party organized at the end of the conference. It will begin at elevenish p.m. and may last the whole night. People are going to be disguised there and it would be a good idea to wear extravagant multi-coloured clothes.
Finally I think that you should jump at opportunity to go to the historical Pergam's Museum before leaving. Some of the most amazing masterpieces are exposed there.
I wish you in advance a wonderful trip and look forward to meeting you in Bournemouth.
Your sincerely","['RQ', 'RJ', 'MD', 'RJ', 'RV', 'UY', 'DA']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0100_2001_6/doc3041.xml,French,1,21-25,39.00,2,5.1,"To: (group leader)
From:
Subject: Bournemouth National Museum
As requested I visited the Bournemouth National Museum, which is, to my mind, one of the most interesting buildings of the area. Below is a summary of the most important relevant points and some recommendations you may need.
1. Architecture
The architecture of the building in itself is really breathtaking in terms of luxury and ornamentation choice. Even if the architectural style may seem a bit ' heavy, this building is really a masterpiece with no similar comparison all over the world.
2. Exposition
Although I have to admit that it is very tiring to visit the whole museum in one day, it is such a rewarding and enriching time that people get never tired of looking at the paintings and sculptures of each section of the museum.
3. Restaurant
The adjoining restaurant is very enjoyable as well. The waiters are friendly and always ready to give advice. In fact it is just what visitors need after their trip through the museum.
To sum up, I would say that this museum is more interesting than the other museums, because you can enjoy not only wonderful masterpieces but also a very uncommon architecture and a quiet restaurant to have a rest if you need to.","['UJ', 'UN', 'UP', 'RJ', 'R', 'RN', 'W', 'RT', 'RJ', 'UD', 'RJ', 'M']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
0100_2001_6/doc3052.xml,French,1,21-25,27.00,1,2.3T,"June 12, 2001
Dear Mrs Smith,
In replied of your letter, I will try to give you some advices.
Concerning the hotel, the group has been booked into the Palace Hotel. The conference will take place not far from the hotel so you will see indications to follow.
For the conference, I suggest you to wear a beautiful dress, because there will be important persons of others colleges. At the end of the conference, all students and leader will have a drink.
To finish, if you have spare time, you could walk on the center of Poitiers which is very beautiful.
I hope I give you enough details.
I look forward to meeting you on the conference.
Yours faithfully,","['DN', 'RT', 'CN', 'RN', 'FV', 'L', 'RT', 'DI', 'AGN', 'RT', 'SA', 'TV', 'RT']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100_2001_6/doc3052.xml,French,1,21-25,27.00,2,4.3,"The building called in French ""Le Centre Pompidou"" is a very surprising monument.
It's a modern building with an architecture that you can't see in other place.
What is impressive on this building is the number of tubes that you can see outside and inside the building.
On the Pompidou's center, there are different expositions on different themes. In general, there are paintings, videos and sculptures. This expositions are often very attractive and they change every year.
Another good point, if you go there you will have an extraordinary view on the city.
So if you visit Paris, the Pompidou's center is a very interesting building to visit, even if in Paris there are many others buildings.","['MQ', 'RT', 'RT', 'UP', 'SA', 'RN', 'AGD', 'RN', 'RT', 'UP', 'SA', 'DI']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0100_2001_6/doc3057.xml,German,2,21-25,31.00,1,4.1,"Dear Mrs. Smith
my name is..., I am a local student and i will give you the requested information. The rooms for your students have been booked at the Palace Hotel near the city-centre. The hotel is just three busstops away from our college. So you and your students can take the bus from the central busstation that is right in front of your hotel to get to the conference.
The end-of-conference party starts just one our after the end of the conference. It is located in our sports hall. There will be live music and a midnight dinner. So you don't have to appear very dressed, just as you like it (there is no order - you may wear what you want).
For your last day I think it would be interesting to vistit our historical and famous city-centre. I will organize a tourist guide to give us information about the old buildings and sights.
If you have any more questions write me a short letter.
Yours sincerely","['RP', 'RP', 'UP', 'RP', 'UP', 'RP', 'SX', 'UC', 'DY', 'UA', 'RN', 'S', 'RJ', 'UP', 'MP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0
0100_2001_6/doc3057.xml,German,2,21-25,31.00,3,4.1,"The invention of the car was a great point in history. From there on people got mobile and had the possibility to travel wherever they wanted. Of course within the physical barriers. People now had the chance to move to far away places to spend their leassure time, to relax, or just to see something different than their home-countryside.
In my life the car has an enormous influence. I come from a rural area. The next city is 15 km away and there is no bus - or rail connection to go there. It has been quiet hard to me not to have the for my free time like my friends that lived in or near the city. I just had no possibility to meet them after school, because I had no vehicle to get there. I always needed my Mom or my Dad to take me where I wanted to go.
Today I have my own car and I use it daily to get to work and to meet my friends at any place and any time. So with my car I achieved a great freedom.","['RV', 'RN', 'W', 'RP', 'S', 'DN', 'RJ', 'UP', 'TV', 'SX', 'RT', 'RN', 'AGA', 'RN', 'UD']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0100_2001_6/doc3060.xml,Spanish,5,16-20,28.00,1,3.1,"Dear Mrs Smith,
I am applying your letter where you asked for some information about the conference in Peterborough Regional College.
Your group has been booked into the Palace Hotel which is situated in the city center, at 15 minutes walking from where the conference take place in. In the next page there is a map showing you the best way to get to the conference that will be at the Regional College.
The conference will start at 7 p.m,, the 18th of June. Our director will make a speech afterwards and there will be a party with some snacks, drinks and music. For the people interested in, there will be also an amusement karaoke.
Everybody should wear formal clothes, at least, a little bit formal. No jeans and tee-shirts.
There is a lot of places you can visit in Peterborough. We have a Cathedral you can visit anytime and the river side, which is the best if it is a nice day, sunny an warm, for take a walk. For any details look in the next page map.
Yours sincerely,","['RV', 'MT', 'UY', 'M', 'MP', 'SA', 'UT', 'MP', 'RN', 'AGV', 'UT', 'RT', 'MP', 'R', 'M', 'MA', 'W', 'U', 'RC', 'UP', 'AGV', 'RP', 'UD', 'SX', 'FV', 'UQ', 'MP', 'RT', 'W']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,1,1,0,1,0,0,1,0,0,1,1,2,0,1,2,0,0
0100_2001_6/doc3060.xml,Spanish,5,16-20,28.00,4,3.2,"Alice knew that is was going to be a very special day for her. She had a dream where somebody told her that that day would be special. So, she took the bus, like every morning, and she went to school. But that day was a little bit different: she had her maths exam. She had never passed an maths exam and she was really nervous.
Half an hour before the exam she went to the cafeteria to take a cup of tea. She sat down and what a surprise she found a lottery ticket. Nobody was around her, so she took the ticket. Drank her cup of tea and she went to the classroom where the exam took place. She did the exam really well, she was very surprised, and after the exam she went home.
She spend the rest of the day listening to music while she was thinking about the lottery ticket and waiting for the TV show at 8 o'clock. At the time, she turned on the TV and while the lottery's man was shouting the winning numbers, she checked hers and what was the surprise that the last 4 numbers were the same!! She win £500!!!","['FD', 'RV', 'MP', 'MP', 'RP', 'UA', 'AS', 'TV', 'RD', 'UP', 'MY', 'AS', 'TV']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0100_2001_6/doc3063.xml,German,2,,26.00,1,3.3,"Dear Mrs. Smith
Thank you very much for your letter, which I received yesterday. I am sure, together we can a good student conference in my college. I will give you now some useful information.
First of all, we come to some important points for the organisation. The group has been booked into a comfortabel and well situatet hotel, whose name is,, Palace Hotel"". The hotel is on the right hand side of the Parker Piece, which you can find on the map, which I will send you. The,, Palace Hotel"" is 5 minutes walking from the station. The conference is situatet in the building opposite the bus stop.
After a short speech from our director, the evening entertainment will be begin. In a well know and enjoyable pub in the city centre we consume same food and drinks. Furthermore there will be a very famous life band. You do not have to wear some speciall clothes.
You asked me for some suggestions for your free afternoon. Naturally we have a lot of interesting things to visit but some thing specially is our cathedrale. The architecture bring you back into the old time. as well as the stained glass windows which are really amazing. We have also an interesting museum and a modern theatre.
Finally, I am sure you and your group will spent some funny realaxing days. Please do not hesitate to contact me for some more information.
I look forward to meeting each other soon.
Yours sincerely.","['UP', 'UP', 'MC', 'RV', 'RT', 'W', 'RT', 'S', 'MP', 'S', 'MD', 'RP', 'MP', 'UD', 'UP', 'RP', 'MP', 'RN', 'RV', 'S', 'UV', 'DJ', 'RJ', 'L', 'TV', 'SX', 'L', 'MP', 'SX', 'UQ', 'RJ', 'S', 'RP', 'M', 'DJ', 'S', 'TV', 'AGV', 'RT', 'FN', 'M', 'W', 'FV', 'RJ', 'MP', 'S', 'MY', 'UQ', 'RA']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,5,0,0,0,1,0,1,0,0,3,1,3,0,3,2,0,6,0,2,2,0,0,0,1,0,0,3,2,0,1,0,2,0,0
0100_2001_6/doc3063.xml,German,2,,26.00,3,3.1,"Inventions have affected all our lives!
What is it what we use every day many hours? Sometime's early in the morning until late in the evening. Yes it is the TV. It is in almost all family, often with a lot of different cannels.
First of all, the TV can tell us news in a short time, what happened all over the world. Another point in favour of the invention for the TV is, that they telling about interesting reports, for instance about animals or different culture from other countrys. Furthermore they have a lot of different programme, usually something for everybody. It could be also relaxing to sit on the sofa after a busy day at work. Finally, the TV is in my opinion very useful for getting important information, you can watching the weather and all of them were present in wonderful colour.
To sum up, in my opinion the TV is a very good and useful invention. However, they send a lot of violence which is not good for the children. I can not imagine to live without televison, it is something what we need for our education, for getting news and other helpful information.","['RA', 'MT', 'UP', 'MT', 'MP', 'RJ', 'AGN', 'M', 'S', 'RV', 'MT', 'TV', 'U', 'RT', 'UP', 'AGA', 'RV', 'AGV', 'UT', 'MD', 'RT', 'IN', 'RA', 'RV', 'AGN', 'TV', 'W', 'FV', 'MN', 'TV', 'TV', 'AGA', 'RV', 'AGV', 'UD', 'RP', 'FV', 'S', 'RA', 'MC']",0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,3,0,0,0,3,0,0,1,0,1,0,2,4,0,2,0,0,4,1,0,0,1,0,0,2,0,1,0,0,1,0,0
0100_2001_6/doc3064.xml,German,2,26-30,34.00,1,4.1,"Dear Mrs Smith,
Thank you for your letter. Surely I'll try to help you as good as I can.
First, I tell you the name of the hotel, it's the Palace Hotel. Fortunately, it is not far from our college. For getting from the hotel to the conference, you only have to take bus no.7 and get off at St. James College, where the conference will take place.
About the end-of-conference party I can only say that a band will be playing the whole night, and a special guest I still don't know will be expected. I suggest to wear casual clothes, I think there's no need of school uniforms.
To answer your last question, I would propose you to attend the local zoo, because many baby animals were born in the past few days.
Dear Mrs Smith, I hope the given information is useful for you. I'm looking forward to seeing you at the conference.
Yours sincerely,","['RY', 'DY', 'MV', 'RP', 'UT', 'FV', 'MP', 'MA', 'MP', 'FV', 'RP', 'RT', 'FV', 'TV', 'W']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0100_2001_6/doc3064.xml,German,2,26-30,34.00,3,5.2,"The telephone
Could you imagine there's no telephone ringing in an office? Or to live your live without chatting for hours with your best friend? Could you? I can't!
The telephone was invented by Alexander Graham Bell in the end of the 19th century. It was an invention nobody thought would be in future. Nowadays almost every household in the western world owns a telephone, and calling to relatives or friends spread all over the world is no strange thing. People need the telephone not only for chatting, but also for exchanging information in a very short and direct way with the possibility to answer immediately.
When I was a child, we had no telephone at home, and I always had to go to a phone box in the centre of our village. Now I have my own flat, and the first I've bought was the telephone. I'll never take it away from my home.","['U', 'RD', 'FV', 'DN', 'TV', 'RT', 'AS', 'RV', 'MD', 'UT', 'RJ', 'R', 'RN', 'TV', 'RV']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0100_2001_6/doc3066.xml,Greek,3,21-25,19.00,1,2.3,"Dear Mrs Maria Smith,
I want to inform you that I had already talked to Richard Brown and he informed me about the conference. Next week I will be start organising some events for this conference.
The event will organize at the Palace Hotel. The same hotel that will you. Palace Hotel is opposite the park, which is near the college. We chose that hotel because is it near the college and we don't need to use a transport. Because you know where is the college and you need to bring with me some things at the college to hotel I think that is better to come all the group in college and then we can go all together to the ` Palace Hotel '. The conference start at 9:00 o'clock you need to be at the college half an hour before.
Concerning the end-of-conference I'm thinking about some dance and singing events. Tell me your idea. About the clothes that we need to wear, must be uniform, because is the best conference to London and every year are coming from other colleges.
Finally on the last day we have organised a seeing-crossing around London. You will have the opportunity visiting some museums and zoo parks. I think it is a nice idea.
If you want more information you can call me my telephone number is 047***. Please if you have more ideas send me a letter.
Yours Sincerely,","['UN', 'TV', 'UV', 'FN', 'RV', 'RP', 'TV', 'W', 'MT', 'MD', 'UD', 'W', 'RP', 'W', 'UV', 'UD', 'W', 'U', 'RT', 'MD', 'MP', 'MA', 'MT', 'W', 'RT', 'MD', 'W', 'UP', 'UP', 'AGV', 'MP', 'MN', 'MP', 'R', 'RA', 'MA', 'MD', 'MA', 'RT', 'TV', 'W', 'MP', 'MP', 'DN', 'MT', 'MD', 'UN', 'MP', 'MP', 'MQ', 'MP', 'RP']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,8,1,3,0,0,1,1,0,0,0,0,3,0,3,1,0,0,0,0,3,1,0,0,2,0,2,2,0,0,2,0,7,0,0
0100_2001_6/doc3066.xml,Greek,3,21-25,19.00,3,2.1,"Nowdays all the people have a telephone. Telephone is part of our life. It is one of the most important investigation all over the world.
Telephone is type of communication. If you want to talk with your friends, parents, partner or to ask something, you can call them without wondering how can be communicate with them. Especial if some of your relatives or friends are living in other country you can communicate with them and everyday and you don't feel that they are far a way from you.
Today with the development of technology has. They are telephones that you have the opportunity to talk with more than one people at the line. Also you can leave a message if you call and can't find someone. The last type of telephone, is the mobile phone. You can use it everywhere and at anytime.
Finally telephone except|apart from type of communication, is type and socialisation. Nowadays who are so bussy and we don't have free time to see our friends, we can call them and talk or chat with them. Especial are using many hours the telephone and that is trouble for their parents.
Telephone is very important investigation if we can use it correct without use it as type of entertaiment as they are doing.","['S', 'R', 'AGV', 'MD', 'RN', 'AGN', 'MD', 'MD', 'RN', 'RT', 'W', 'MA', 'UV', 'DY', 'TV', 'AGQ', 'UC', 'RP', 'RP', 'MP', 'MP', 'W', 'AGV', 'RA', 'W', 'RV', 'AGN', 'RT', 'RV', 'RJ', 'UP', 'UT', 'MP', 'MD', 'MP', 'MV', 'MD', 'RN', 'MD', 'RN', 'R', 'RA', 'RY', 'S', 'MC', 'W', 'DY', 'TV', 'RV', 'MT', 'RV', 'MD', 'MD', 'RN', 'M', 'DY', 'FV', 'MD', 'S', 'UA', 'W', 'TV']",0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,9,0,0,4,0,1,1,0,2,2,0,0,1,5,2,0,2,4,1,3,0,0,3,0,1,1,0,0,0,1,0,1,1,0,5,0,0
0100_2001_6/doc3072.xml,Spanish,5,16-20,19.00,1,2.2,"Dear Mrs Maria Smith
With reference to your letter which I recived yesterday, I would like to give you some details about The international student conference, also the acomodation and activities that are planed during this week.
The Hotel that is booked for the students it is one of the beast in the area, it has great facilities and it is situated near to the place where the conference is going to be. The best way to get there from The hotel is by bus and it is already booked for the next day you arrive, at 8:30 am.
About the party which is just at the end of the conference, a dance party and the students don't really need to wear special clothes, it's just to have a little dance and meet all the students, after the party there is a small trip to the old part of the city and I think it would be a good choice to spend the last three hours that you have left before go back.
I hope this letter aswer all your questions, if you whant to know more about it just give me a call or send me a letter.
your sincerely","['UN', 'S', 'RP', 'S', 'IV', 'RP', 'UA', 'SX', 'L', 'RP', 'R', 'CE', 'RP', 'MP', 'MT', 'FV', 'FV', 'AGV', 'S', 'S', 'RP', 'DA']",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0100_2001_6/doc3072.xml,Spanish,5,16-20,19.00,2,2.1,"The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector.
In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example, it provides differents kinds of tours around Mexico. On the contrary it is far away from the city and it has transport facilities.
In spite of the disadvantages, I would strongly recomended to students and public to visit the new Acapulco resort buildings. and have a great experience knowing about buildings history and at the same time traveling around Mexico.","['RP', 'S', 'AGV', 'TV', 'MP', 'UC', 'AGV', 'TV', 'S', 'RV', 'FD', 'DN', 'MP', 'DJ', 'RP', 'RT', 'MD', 'DN', 'MP', 'IJ', 'ID', 'RJ', 'FV', 'S', 'UT', 'MD', 'UP', 'RV', 'MD', 'MP', 'IV']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,3,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0100_2001_6/doc3096.xml,Chinese,0,16-20,18.00,1,2.1,"Dear Maria:
Thank you for your letter. I will be pleasure to help you.
The following are some information about the International student conference.
The party will be take place in Palace Hotel. The Hotel is very close Town Hall. From park square, just go straight. You can see the sign of hotel.
This is a International student party, so I suggest you wear tradional clothes. It looks nice and have.
You can notice every students what they could make some tradional food to the party. After meal, you can play some games and prepare some gift to the winner. At the end of conference you can dance and singing together.
There is my suggestion about this party. If you still have some problem, you can call me.
Love from,","['RA', 'AGV', 'UV', 'MD', 'M', 'RP', 'RT', 'MD', 'FD', 'S', 'RN', 'AGV', 'R', 'RV', 'AGQ', 'SX', 'TV', 'RV', 'S', 'MD', 'RD', 'RN', 'RT', 'MD', 'FV', 'R', 'AGN', 'RT', 'RD']",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,1,0,2,0,2,1,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
